Unnamed: 0,lt,sts,obj,cnt,nms,razm,obn,okn,classification
524,329200062224004410,Подача заявок,Поставка лекарственного препарата для медицинского применения Вальпроевая кислота,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","391 400,00 ₽",30.05.2024,30.05.2024,06.06.2024,Товар
525,329200062224004409,Подача заявок,Поставка лекарственного препарата для медицинского применения (противовоспалительные и противоревматические),"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","73 106,00 ₽",30.05.2024,30.05.2024,06.06.2024,Товар
526,329200062224004394,Подача заявок,Выполнение работ по ремонту автодороги местного значения по ул. Комсомольская с. Ольховка Ольховского муниципального района Волгоградской области,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","1 794 004,49 ₽",30.05.2024,30.05.2024,10.06.2024,Работа
527,329200062224004408,Подача заявок,"Поставка изделий медицинского назначения (Стент для подвздошной артерии, металлический непокрытый)","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","523 800,00 ₽",30.05.2024,30.05.2024,10.06.2024,Товар
528,329100018924000026,Подача заявок,Выполнение работ по благоустройству территории ФКПОУ «Калачевский техникум-интернат» Минтруда России,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""КАЛАЧЕВСКИЙ ТЕХНИКУМ-ИНТЕРНАТ"" МИНИСТЕРСТВА ТРУДА И СОЦИАЛЬНОЙ ЗАЩИТЫ РОССИЙСКОЙ ФЕДЕРАЦИИ","1 499 726,50 ₽",30.05.2024,30.05.2024,07.06.2024,Работа
529,329200062224004406,Подача заявок,Поставка лекарственного препарата для медицинского применения Панкреатин (С),"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","298 029,20 ₽",30.05.2024,30.05.2024,10.06.2024,Товар
530,229200000124000013,Подача заявок,Поставка горюче-смазочных материалов,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ТЕРРИТОРИАЛЬНЫЙ ФОНД ОБЯЗАТЕЛЬНОГО МЕДИЦИНСКОГО СТРАХОВАНИЯ ВОЛГОГРАДСКОЙ ОБЛАСТИ""","1 541 972,00 ₽",30.05.2024,30.05.2024,07.06.2024,Товар
531,329200062224004405,Подача заявок,"Поставка бумаги для аппаратов и приборов, кроме факса","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","81 333,00 ₽",30.05.2024,30.05.2024,11.06.2024,Товар
532,129200005324001610,Подача заявок,Поставка лекарственного препарата для медицинского применения Ипратропия бромид+Фенотерол (С),КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОЛГОГРАДСКОЙ ОБЛАСТИ,"1 108 353,60 ₽",30.05.2024,30.05.2024,07.06.2024,Товар
533,329200062224004404,Подача заявок,Поставка реагентов для КДЛ-6,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","599 364,33 ₽",30.05.2024,30.05.2024,10.06.2024,Товар
534,329200062224004403,Подача заявок,Поставка лекарственного препарата для медицинского применения левомепромазина,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","37 100,00 ₽",30.05.2024,30.05.2024,06.06.2024,Товар
535,329200062224004402,Подача заявок,"Оказание услуг по предоставлению доступа к информационно-телекоммуникационной сети ""Интернет""","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","47 499,99 ₽",30.05.2024,30.05.2024,10.06.2024,Услуга
536,329100013524000012,Подача заявок,Поставка металлопроката,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 28 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ""","210 318,62 ₽",30.05.2024,30.05.2024,07.06.2024,Товар
537,329100013524000013,Подача заявок,Поставка доски обрезной,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 28 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ""","81 945,60 ₽",30.05.2024,30.05.2024,06.06.2024,Товар
538,329200062224004401,Подача заявок,Оказание прачечных услуг,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","605 070,00 ₽",30.05.2024,30.05.2024,10.06.2024,Услуга
539,329100015224000085,Подача заявок,Поставка лекарственных препаратов для лечения соматических заболеваний по 3 наименованиям,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЛГОГРАДСКАЯ ПСИХИАТРИЧЕСКАЯ БОЛЬНИЦА (СТАЦИОНАР) СПЕЦИАЛИЗИРОВАННОГО ТИПА С ИНТЕНСИВНЫМ НАБЛЮДЕНИЕМ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ","96 480,00 ₽",30.05.2024,30.05.2024,07.06.2024,Товар
540,129200005324001608,Подача заявок,"Выполнение работ по содержанию искусственных сооружений на автомобильных дорогах общего пользования регионального или межмуниципального значения в Иловлинском, Камышинском, Кумылженском, Ольховском, Серафимовичском, Фроловском муниципальных районах и городском округе-городе Михайловка Волгоградской области в 2024-2026 г.г.",КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОЛГОГРАДСКОЙ ОБЛАСТИ,"110 872 947,56 ₽",30.05.2024,30.05.2024,07.06.2024,Работа
541,129300000324000042,Подача заявок,Выполнение кадастровых работ по образованию двух земельных участков,АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА - ГОРОД КАМЫШИН,"22 710,00 ₽",30.05.2024,30.05.2024,06.06.2024,Работа
542,329200062224004400,Подача заявок,Поставка изделий медицинского назначения (лейкопластырь гипоаллергенный),"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","43 890,00 ₽",30.05.2024,30.05.2024,10.06.2024,Товар
543,129200005324001607,Подача заявок,"Выполнение работ по содержанию искусственных сооружений на автомобильных дорогах общего пользования регионального или межмуниципального значения в Алексеевском, Даниловском, Еланском, Жирновском, Киквидзенском, Котовском, Нехаевском, Новоаннинском, Новониколаевском, Руднянском, Урюпинском муниципальных районах Волгоградской области в 2024-2026 г.г.",КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОЛГОГРАДСКОЙ ОБЛАСТИ,"183 722 914,72 ₽",30.05.2024,30.05.2024,07.06.2024,Работа
544,129300008024000084,Подача заявок,"Выполнение кадастровых работ по объединению 169 земельных участков, находящихся в муниципальной собственности Среднеахтубинского муниципального района, в единый с составлением межевого плана",АДМИНИСТРАЦИЯ СРЕДНЕАХТУБИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА,"44 333,33 ₽",30.05.2024,30.05.2024,07.06.2024,Работа
545,329200062224004399,Подача заявок,Оказание услуг по лабораторным исследованиям (анализ эякулята (спермограмма),"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","107 066,40 ₽",30.05.2024,30.05.2024,10.06.2024,Услуга
546,329100020524000032,Подача заявок,поставка нефтепродуктов,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ВОЛГОГРАДСКИЙ МЕДИЦИНСКИЙ КЛИНИЧЕСКИЙ ЦЕНТР  ФЕДЕРАЛЬНОГО МЕДИКО-БИОЛОГИЧЕСКОГО АГЕНТСТВА""","1 839 801,78 ₽",30.05.2024,30.05.2024,10.06.2024,Товар
547,129200005324001606,Подача заявок,"Выполнение работ по содержанию искусственных сооружений на автомобильных дорогах общего пользования регионального или межмуниципального значения в Быковском, Городищенском, Дубовском, Ленинском, Николаевском, Палласовском, Старополтавском, Среднеахтубинском муниципальных районах Волгоградской области в 2024-2026 г.г.",КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОЛГОГРАДСКОЙ ОБЛАСТИ,"89 671 493,75 ₽",30.05.2024,30.05.2024,07.06.2024,Работа
548,329100015224000084,Подача заявок,Поставка компрессора промышленного,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЛГОГРАДСКАЯ ПСИХИАТРИЧЕСКАЯ БОЛЬНИЦА (СТАЦИОНАР) СПЕЦИАЛИЗИРОВАННОГО ТИПА С ИНТЕНСИВНЫМ НАБЛЮДЕНИЕМ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ","64 650,00 ₽",30.05.2024,30.05.2024,07.06.2024,Товар
549,329200062224004398,Подача заявок,"Оказание услуг по техническому обслуживанию систем автоматической пожарной сигнализации, оповещения людей о пожаре","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","271 999,98 ₽",30.05.2024,30.05.2024,10.06.2024,Услуга
550,329200062224004397,Подача заявок,Поставка лекарственного препарата для медицинского применения,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","292 320,00 ₽",30.05.2024,30.05.2024,10.06.2024,Товар
551,329200062224004396,Подача заявок,Ремонт участка автомобильной дороги по ул.Заволжская от поста ГАИ до ул. им. Ф.Г.Логинова городского округа – город Волжский Волгоградской области,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","53 477 583,00 ₽",30.05.2024,30.05.2024,10.06.2024,Услуга
